Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,State,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales,Revenue,Quantity,Discount,Profit,Profit Margin,Order Year,Order Quarter,Order Month,Order Month Name,Order YearMonth
CA-2015-124478,2015-08-08,2015-08-12,MA-17560,Matt Abelman,Home Office,Central,Michigan,Trenton,48183,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,38.34,1,0.0,11.502000000000002,0.30000000000000004,2015,2015Q3,8,August,2015-08
CA-2015-124478,2015-08-08,2015-08-12,MA-17560,Matt Abelman,Home Office,Central,Michigan,Trenton,48183,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,53.88,1,0.0,16.164,0.3,2015,2015Q3,8,August,2015-08
CA-2015-124478,2015-08-08,2015-08-12,MA-17560,Matt Abelman,Home Office,Central,Michigan,Trenton,48183,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,299.98,1,0.0,89.99400000000003,0.3000000000000001,2015,2015Q3,8,August,2015-08
CA-2016-145485,2016-11-05,2016-11-05,JM-16195,Justin MacKendrick,Consumer,West,California,San Francisco,94109,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,62.8,62.8,1,0.0,18.840000000000003,0.30000000000000004,2016,2016Q4,11,November,2016-11
CA-2018-151071,2018-04-25,2018-04-29,MB-18085,Mick Brown,Consumer,West,California,Los Angeles,90049,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,13.904,1,0.0,4.171200000000001,0.30000000000000004,2018,2018Q2,4,April,2018-04
CA-2015-134572,2015-04-20,2015-04-22,SV-20365,Seth Vernon,Consumer,Central,Texas,Houston,77070,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,744.1,1,0.0,223.23000000000002,0.3,2015,2015Q2,4,April,2015-04
CA-2015-134572,2015-04-20,2015-04-22,SV-20365,Seth Vernon,Consumer,Central,Texas,Houston,77070,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,44.84,1,0.0,13.452000000000002,0.3,2015,2015Q2,4,April,2015-04
CA-2015-134572,2015-04-20,2015-04-22,SV-20365,Seth Vernon,Consumer,Central,Texas,Houston,77070,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,401.59,1,0.0,120.47700000000003,0.3000000000000001,2015,2015Q2,4,April,2015-04
CA-2018-143217,2018-11-11,2018-11-17,CG-12040,Catherine Glotzbach,Home Office,Central,Wisconsin,Milwaukee,53209,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,18.24,18.24,1,0.0,5.4719999999999995,0.3,2018,2018Q4,11,November,2018-11
US-2018-133312,2018-11-25,2018-11-29,BD-11500,Bradley Drucker,Consumer,West,California,San Francisco,94122,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,359.499,1,0.0,107.84970000000001,0.3,2018,2018Q4,11,November,2018-11
US-2018-133312,2018-11-25,2018-11-29,BD-11500,Bradley Drucker,Consumer,West,California,San Francisco,94122,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,10.48,1,0.0,3.144000000000001,0.3000000000000001,2018,2018Q4,11,November,2018-11
US-2016-137533,2016-12-18,2016-12-18,JK-15640,Jim Kriz,Home Office,East,Ohio,Cleveland,44105,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,20.736,20.736,1,0.0,6.2208000000000006,0.30000000000000004,2016,2016Q4,12,December,2016-12
CA-2017-155138,2017-09-08,2017-09-12,JM-15580,Jill Matthias,Consumer,South,North Carolina,Monroe,28110,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,35.168,1,0.0,10.5504,0.3,2017,2017Q3,9,September,2017-09
CA-2017-155138,2017-09-08,2017-09-12,JM-15580,Jill Matthias,Consumer,South,North Carolina,Monroe,28110,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.704,64.704,1,0.0,19.4112,0.30000000000000004,2017,2017Q3,9,September,2017-09
CA-2017-108350,2017-06-06,2017-06-09,SC-20230,Scot Coram,Corporate,East,Massachusetts,Lowell,1852,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105.52,105.52,1,0.0,31.656000000000006,0.30000000000000004,2017,2017Q2,6,June,2017-06
CA-2016-144302,2016-06-19,2016-06-23,ME-17320,Maria Etezadi,Home Office,Central,Texas,Dallas,75081,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,5.792,1,0.0,1.7376000000000005,0.3000000000000001,2016,2016Q2,6,June,2016-06
CA-2016-109001,2016-03-05,2016-03-09,KN-16390,Katherine Nockton,Corporate,East,Pennsylvania,Philadelphia,19120,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.158,466.158,1,0.0,139.84740000000005,0.3000000000000001,2016,2016Q1,3,March,2016-03
CA-2016-109001,2016-03-05,2016-03-09,KN-16390,Katherine Nockton,Corporate,East,Pennsylvania,Philadelphia,19120,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,10.312,1,0.0,3.0936000000000003,0.30000000000000004,2016,2016Q1,3,March,2016-03
CA-2016-109001,2016-03-05,2016-03-09,KN-16390,Katherine Nockton,Corporate,East,Pennsylvania,Philadelphia,19120,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,2.556,1,0.0,0.7668000000000001,0.30000000000000004,2016,2016Q1,3,March,2016-03
CA-2018-132738,2018-08-04,2018-08-07,HM-14860,Harry Marie,Corporate,West,Colorado,Loveland,80538,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,7.968,1,0.0,2.3904000000000005,0.30000000000000004,2018,2018Q3,8,August,2018-08
CA-2018-132738,2018-08-04,2018-08-07,HM-14860,Harry Marie,Corporate,West,Colorado,Loveland,80538,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,8.784,1,0.0,2.6352,0.3,2018,2018Q3,8,August,2018-08
CA-2018-156720,2018-12-30,2019-01-03,JM-15580,Jill Matthias,Consumer,West,Colorado,Loveland,80538,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,3.024,1,0.0,0.9072,0.3,2018,2018Q4,12,December,2018-12
CA-2016-119102,2016-05-23,2016-05-27,KH-16690,Kristen Hastings,Corporate,East,Rhode Island,Woonsocket,2895,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,51.45,1,0.0,15.435000000000002,0.30000000000000004,2016,2016Q2,5,May,2016-05
US-2015-140452,2015-12-06,2015-12-10,BK-11260,Berenike Kampe,Consumer,Central,Illinois,Chicago,60610,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,14.016,1,0.0,4.2048000000000005,0.30000000000000004,2015,2015Q4,12,December,2015-12
US-2015-140452,2015-12-06,2015-12-10,BK-11260,Berenike Kampe,Consumer,Central,Illinois,Chicago,60610,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,214.95,1,0.0,64.48500000000001,0.3000000000000001,2015,2015Q4,12,December,2015-12
US-2015-140452,2015-12-06,2015-12-10,BK-11260,Berenike Kampe,Consumer,Central,Illinois,Chicago,60610,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,35.04,1,0.0,10.512,0.30000000000000004,2015,2015Q4,12,December,2015-12
US-2015-140452,2015-12-06,2015-12-10,BK-11260,Berenike Kampe,Consumer,Central,Illinois,Chicago,60610,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,10.776,1,0.0,3.2328,0.3,2015,2015Q4,12,December,2015-12
US-2015-140452,2015-12-06,2015-12-10,BK-11260,Berenike Kampe,Consumer,Central,Illinois,Chicago,60610,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,4.6,1,0.0,1.38,0.3,2015,2015Q4,12,December,2015-12
US-2015-140452,2015-12-06,2015-12-10,BK-11260,Berenike Kampe,Consumer,Central,Illinois,Chicago,60610,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,35.168,1,0.0,10.5504,0.3,2015,2015Q4,12,December,2015-12
CA-2016-141936,2016-08-07,2016-08-12,PN-18775,Parhena Norris,Home Office,West,California,Bakersfield,93309,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,19.152,1,0.0,5.745600000000001,0.30000000000000004,2016,2016Q3,8,August,2016-08
CA-2015-158442,2015-03-17,2015-03-17,AZ-10750,Annie Zypern,Consumer,Central,Texas,Dallas,75217,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,4.448,1,0.0,1.3344000000000005,0.3000000000000001,2015,2015Q1,3,March,2015-03
CA-2015-158442,2015-03-17,2015-03-17,AZ-10750,Annie Zypern,Consumer,Central,Texas,Dallas,75217,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,5.184,1,0.0,1.5552000000000001,0.30000000000000004,2015,2015Q1,3,March,2015-03
CA-2015-158442,2015-03-17,2015-03-17,AZ-10750,Annie Zypern,Consumer,Central,Texas,Dallas,75217,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,15.552,1,0.0,4.665600000000001,0.3000000000000001,2015,2015Q1,3,March,2015-03
CA-2016-167374,2016-03-26,2016-03-30,GM-14500,Gene McClure,Consumer,East,Pennsylvania,Philadelphia,19140,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,40.032,1,0.0,12.009600000000002,0.3000000000000001,2016,2016Q1,3,March,2016-03
CA-2016-167374,2016-03-26,2016-03-30,GM-14500,Gene McClure,Consumer,East,Pennsylvania,Philadelphia,19140,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,16.776,1,0.0,5.0328,0.3,2016,2016Q1,3,March,2016-03
CA-2015-116568,2015-12-14,2015-12-20,BM-11785,Bryan Mills,Consumer,South,Florida,Deltona,32725,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,186.304,1,0.0,55.8912,0.3,2015,2015Q4,12,December,2015-12
CA-2016-147102,2016-09-19,2016-09-26,NH-18610,Nicole Hansen,Corporate,South,Georgia,Columbus,31907,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,66.36,1,0.0,19.908,0.30000000000000004,2016,2016Q3,9,September,2016-09
CA-2018-132213,2018-04-25,2018-04-26,PN-18775,Parhena Norris,Home Office,South,Tennessee,Nashville,37211,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,42.048,1,0.0,12.614400000000003,0.30000000000000004,2018,2018Q2,4,April,2018-04
CA-2018-132213,2018-04-25,2018-04-26,PN-18775,Parhena Norris,Home Office,South,Tennessee,Nashville,37211,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,67.92,1,0.0,20.376000000000005,0.30000000000000004,2018,2018Q2,4,April,2018-04
CA-2015-138450,2015-10-18,2015-10-22,EH-13765,Edward Hooks,Corporate,East,Pennsylvania,Philadelphia,19134,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,52.512,1,0.0,15.753600000000006,0.3000000000000001,2015,2015Q4,10,October,2015-10
CA-2015-138450,2015-10-18,2015-10-22,EH-13765,Edward Hooks,Corporate,East,Pennsylvania,Philadelphia,19134,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,186.912,1,0.0,56.0736,0.3,2015,2015Q4,10,October,2015-10
CA-2015-138450,2015-10-18,2015-10-22,EH-13765,Edward Hooks,Corporate,East,Pennsylvania,Philadelphia,19134,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,10.048,1,0.0,3.0144,0.30000000000000004,2015,2015Q4,10,October,2015-10
CA-2016-153073,2016-11-13,2016-11-13,HA-14905,Helen Abelman,Consumer,Central,Illinois,Chicago,60610,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.496,17.496,1,0.0,5.248800000000001,0.3000000000000001,2016,2016Q4,11,November,2016-11
CA-2017-147970,2017-01-31,2017-02-02,AB-10150,Aimee Bixby,Consumer,Central,Texas,Dallas,75220,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,15.552,1,0.0,4.665600000000001,0.3000000000000001,2017,2017Q1,1,January,2017-01
CA-2017-150658,2017-11-17,2017-11-22,MS-17365,Maribeth Schnelling,Consumer,West,New Mexico,Carlsbad,88220,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776,10.776,1,0.0,3.2328,0.3,2017,2017Q4,11,November,2017-11
CA-2018-125640,2018-07-25,2018-07-29,DD-13570,Dorothy Dickinson,Consumer,East,Pennsylvania,Philadelphia,19134,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.304,3.304,1,0.0,0.9912000000000001,0.30000000000000004,2018,2018Q3,7,July,2018-07
CA-2018-154137,2018-11-11,2018-11-17,MT-17815,Meg Tillman,Consumer,East,New York,New York City,10009,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48,35.48,1,0.0,10.644000000000002,0.3000000000000001,2018,2018Q4,11,November,2018-11
CA-2016-127173,2016-09-26,2016-10-03,GM-14500,Gene McClure,Consumer,East,New York,Oceanside,11572,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,34.44,1,0.0,10.332,0.30000000000000004,2016,2016Q3,9,September,2016-09
CA-2016-127173,2016-09-26,2016-10-03,GM-14500,Gene McClure,Consumer,East,New York,Oceanside,11572,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,629.93,1,0.0,188.97899999999998,0.3,2016,2016Q3,9,September,2016-09
CA-2016-127173,2016-09-26,2016-10-03,GM-14500,Gene McClure,Consumer,East,New York,Oceanside,11572,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.056,79.056,1,0.0,23.7168,0.3,2016,2016Q3,9,September,2016-09
CA-2015-149538,2015-04-04,2015-04-08,KB-16585,Ken Black,Corporate,South,Louisiana,Lafayette,70506,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,232.55,1,0.0,69.76500000000001,0.30000000000000004,2015,2015Q2,4,April,2015-04
CA-2015-149538,2015-04-04,2015-04-08,KB-16585,Ken Black,Corporate,South,Louisiana,Lafayette,70506,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,99.98,1,0.0,29.994,0.3,2015,2015Q2,4,April,2015-04
CA-2015-149538,2015-04-04,2015-04-08,KB-16585,Ken Black,Corporate,South,Louisiana,Lafayette,70506,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,19.44,1,0.0,5.832000000000001,0.30000000000000004,2015,2015Q2,4,April,2015-04
CA-2015-149538,2015-04-04,2015-04-08,KB-16585,Ken Black,Corporate,South,Louisiana,Lafayette,70506,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,12.96,1,0.0,3.8880000000000017,0.3000000000000001,2015,2015Q2,4,April,2015-04
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.292,464.292,1,0.0,139.2876,0.3,2015,2015Q3,9,September,2015-09
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.46,68.46,1,0.0,20.538000000000004,0.3000000000000001,2015,2015Q3,9,September,2015-09
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,2799.96,1,0.0,839.988,0.3,2015,2015Q3,9,September,2015-09
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,601.3,1,0.0,180.39,0.3,2015,2015Q3,9,September,2015-09
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,16.99,1,0.0,5.0969999999999995,0.3,2015,2015Q3,9,September,2015-09
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,TEC-PH-10000526,Technology,Phones,Vtech CS6719,287.97,287.97,1,0.0,86.39100000000002,0.30000000000000004,2015,2015Q3,9,September,2015-09
CA-2015-160766,2015-09-14,2015-09-14,DM-13015,Darrin Martin,Consumer,East,New York,New York City,10009,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,44.82,1,0.0,13.446000000000002,0.30000000000000004,2015,2015Q3,9,September,2015-09
CA-2018-146626,2018-12-29,2019-01-05,BP-11185,Ben Peterman,Corporate,West,California,Anaheim,92804,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,101.12,1,0.0,30.336000000000013,0.3000000000000001,2018,2018Q4,12,December,2018-12
CA-2016-123330,2016-06-21,2016-06-27,EP-13915,Emily Phan,Consumer,South,Florida,Deltona,32725,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,107.976,107.976,1,0.0,32.39280000000001,0.3000000000000001,2016,2016Q2,6,June,2016-06
CA-2018-155607,2018-11-26,2018-11-30,FG-14260,Frank Gastineau,Home Office,East,New York,New York City,10009,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,58.73,1,0.0,17.619,0.3,2018,2018Q4,11,November,2018-11
CA-2018-155607,2018-11-26,2018-11-30,FG-14260,Frank Gastineau,Home Office,East,New York,New York City,10009,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.344,93.344,1,0.0,28.003200000000007,0.3000000000000001,2018,2018Q4,11,November,2018-11
CA-2017-151323,2017-10-23,2017-10-28,AB-10255,Alejandro Ballentine,Home Office,West,Washington,Seattle,98103,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,17.05,1,0.0,5.115,0.3,2017,2017Q4,10,October,2017-10
CA-2016-146696,2016-12-14,2016-12-19,RD-19480,Rick Duston,Consumer,West,California,San Diego,92105,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,8.096,1,0.0,2.4288000000000007,0.3000000000000001,2016,2016Q4,12,December,2016-12
CA-2017-128972,2017-11-13,2017-11-17,TS-21430,Tom Stivers,Corporate,Central,Oklahoma,Oklahoma City,73120,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,30.36,1,0.0,9.108,0.30000000000000004,2017,2017Q4,11,November,2017-11
CA-2018-128335,2018-09-29,2018-10-05,JA-15970,Joseph Airdo,Consumer,East,New York,Mount Vernon,10550,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,23.34,1,0.0,7.0020000000000024,0.3000000000000001,2018,2018Q3,9,September,2018-09
CA-2018-128335,2018-09-29,2018-10-05,JA-15970,Joseph Airdo,Consumer,East,New York,Mount Vernon,10550,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,51.55,1,0.0,15.465000000000003,0.3000000000000001,2018,2018Q3,9,September,2018-09
CA-2016-154886,2016-11-08,2016-11-12,SW-20455,Shaun Weien,Consumer,West,California,San Francisco,94109,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,119.9,1,0.0,35.97000000000001,0.3000000000000001,2016,2016Q4,11,November,2016-11
CA-2017-111213,2017-04-01,2017-04-05,FP-14320,Frank Preis,Consumer,East,New York,New York City,10009,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,1317.492,1,0.0,395.24760000000003,0.30000000000000004,2017,2017Q2,4,April,2017-04
CA-2017-111213,2017-04-01,2017-04-05,FP-14320,Frank Preis,Consumer,East,New York,New York City,10009,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,63.84,63.84,1,0.0,19.152,0.3,2017,2017Q2,4,April,2017-04
CA-2017-111213,2017-04-01,2017-04-05,FP-14320,Frank Preis,Consumer,East,New York,New York City,10009,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,3.592,1,0.0,1.0776000000000003,0.3000000000000001,2017,2017Q2,4,April,2017-04
CA-2018-161333,2018-02-02,2018-02-07,JL-15835,John Lee,Consumer,West,California,Los Angeles,90045,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,86.26,1,0.0,25.878000000000007,0.30000000000000004,2018,2018Q1,2,February,2018-02
CA-2018-161333,2018-02-02,2018-02-07,JL-15835,John Lee,Consumer,West,California,Los Angeles,90045,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,139.04,1,0.0,41.712,0.30000000000000004,2018,2018Q1,2,February,2018-02
CA-2018-161333,2018-02-02,2018-02-07,JL-15835,John Lee,Consumer,West,California,Los Angeles,90045,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,46.8,1,0.0,14.04,0.3,2018,2018Q1,2,February,2018-02
CA-2018-128734,2018-12-24,2018-12-31,JL-15175,James Lanier,Home Office,West,Arizona,Chandler,85224,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,8.544,1,0.0,2.5632,0.3,2018,2018Q4,12,December,2018-12
CA-2018-128734,2018-12-24,2018-12-31,JL-15175,James Lanier,Home Office,West,Arizona,Chandler,85224,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842.376,842.376,1,0.0,252.71280000000002,0.30000000000000004,2018,2018Q4,12,December,2018-12
CA-2015-141796,2015-06-21,2015-06-21,JG-15160,James Galang,Consumer,East,New York,Long Beach,11561,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1214.85,1214.85,1,0.0,364.45500000000004,0.30000000000000004,2015,2015Q2,6,June,2015-06
CA-2018-125101,2018-03-06,2018-03-10,SH-19975,Sally Hughsby,Corporate,West,California,San Francisco,94109,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,67.78,1,0.0,20.334000000000003,0.30000000000000004,2018,2018Q1,3,March,2018-03
CA-2018-169929,2018-09-25,2018-09-28,LS-17200,Luke Schmidt,Corporate,West,Montana,Helena,59601,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,39.9,1,0.0,11.970000000000002,0.30000000000000004,2018,2018Q3,9,September,2018-09
US-2015-121566,2015-06-30,2015-07-06,CS-11860,Cari Schnelling,Consumer,East,New York,New York City,10011,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,2.688,1,0.0,0.8064000000000002,0.30000000000000004,2015,2015Q2,6,June,2015-06
US-2015-121566,2015-06-30,2015-07-06,CS-11860,Cari Schnelling,Consumer,East,New York,New York City,10011,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,6.6,1,0.0,1.9800000000000004,0.3000000000000001,2015,2015Q2,6,June,2015-06
US-2016-124219,2016-08-07,2016-08-08,KW-16570,Kelly Williams,Consumer,Central,Missouri,Kirkwood,63122,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,28.4,1,0.0,8.52,0.3,2016,2016Q3,8,August,2016-08
US-2016-124219,2016-08-07,2016-08-08,KW-16570,Kelly Williams,Consumer,Central,Missouri,Kirkwood,63122,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,212.94,1,0.0,63.882000000000005,0.30000000000000004,2016,2016Q3,8,August,2016-08
CA-2018-163006,2018-06-30,2018-07-04,GH-14410,Gary Hansen,Home Office,Central,Illinois,Chicago,60653,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,1001.584,1,0.0,300.4752,0.3,2018,2018Q2,6,June,2018-06
CA-2018-163006,2018-06-30,2018-07-04,GH-14410,Gary Hansen,Home Office,Central,Illinois,Chicago,60653,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.058,569.058,1,0.0,170.7174,0.3,2018,2018Q2,6,June,2018-06
CA-2018-163006,2018-06-30,2018-07-04,GH-14410,Gary Hansen,Home Office,Central,Illinois,Chicago,60653,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14.224,14.224,1,0.0,4.267200000000001,0.30000000000000004,2018,2018Q2,6,June,2018-06
CA-2016-156146,2016-10-26,2016-10-30,AG-10495,Andrew Gjertsen,Corporate,West,Arizona,Peoria,85345,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,105.584,1,0.0,31.675200000000004,0.30000000000000004,2016,2016Q4,10,October,2016-10
CA-2016-156146,2016-10-26,2016-10-30,AG-10495,Andrew Gjertsen,Corporate,West,Arizona,Peoria,85345,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,68.72,68.72,1,0.0,20.616,0.3,2016,2016Q4,10,October,2016-10
CA-2015-111192,2015-07-30,2015-08-05,TS-21430,Tom Stivers,Corporate,West,Washington,Seattle,98103,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,1367.84,1,0.0,410.3520000000001,0.3000000000000001,2015,2015Q3,7,July,2015-07
CA-2017-115378,2017-11-18,2017-11-23,AJ-10945,Ashley Jarboe,Consumer,Central,Michigan,Taylor,48180,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,301.96,1,0.0,90.588,0.3,2017,2017Q4,11,November,2017-11
CA-2016-161627,2016-07-06,2016-07-11,SJ-20215,Sarah Jordon,Consumer,West,California,Pasadena,91104,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,170.352,1,0.0,51.10560000000001,0.30000000000000004,2016,2016Q3,7,July,2016-07
CA-2015-121006,2015-11-10,2015-11-16,SC-20020,Sam Craven,Consumer,Central,Michigan,Midland,48640,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,3.9,1,0.0,1.17,0.3,2015,2015Q4,11,November,2015-11
CA-2015-121006,2015-11-10,2015-11-16,SC-20020,Sam Craven,Consumer,Central,Michigan,Midland,48640,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,12.84,12.84,1,0.0,3.8520000000000003,0.30000000000000004,2015,2015Q4,11,November,2015-11
